"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"Glencoe","IL","Chicago-Naperville-Elgin","Cook County",5223,4956,-0.00721153846153846,-0.0117647058823529,-0.0413926499032882,3351
2019-01-31,"Strawberry Plains","TN","Morristown","Jefferson County",5224,1086,0.0111731843575419,0.0392344497607656,0.0422264875239923,2922
2019-01-31,"Forestdale","AL","Birmingham-Hoover","Jefferson County",5225,984,0.0123456790123457,0.0412698412698413,0.0357894736842105,4096
2019-01-31,"Montgomeryville","PA","Philadelphia-Camden-Wilmington","Montgomery County",5226,2184,0.00598802395209581,0.0215154349859682,0.0177073625349487,2777
2019-01-31,"Hardyston","NJ","New York-Newark-Jersey City","Sussex County",5227,1843,0.00710382513661202,0.0199225235196458,-0.023317435082141,3939
2019-01-31,"Upper Milford","PA","Allentown-Bethlehem-Easton","Lehigh County",5228,1668,-0.00655151876116736,-0.0274052478134111,-0.0228471001757469,2856
2019-01-31,"Luling","TX","Austin-Round Rock","Caldwell County",5229,1169,0.00949913644214162,0.0263388937664618,-0.0118343195266272,2031
2019-01-31,"Bedford","PA",,"Bedford County",5230,1150,0.0159010600706714,0.0511882998171846,0.0123239436619718,2502
2019-01-31,"Anamosa","IA","Cedar Rapids","Jones County",5231,1099,-0.00272232304900181,-0.00812274368231047,0.00825688073394495,2530
2019-01-31,"Sedalia","CO","Denver-Aurora-Lakewood","Douglas County",5232,2493,0.0020096463022508,0.00564743848325938,0.0492424242424242,1766
2019-01-31,"Mary Esther","FL","Crestview-Fort Walton Beach-Destin","Okaloosa County",5233,1279,0.0126682501979414,0.0381493506493506,0.0314516129032258,4813
2019-01-31,"Brentwood","MO","St. Louis","Saint Louis County",5234,1255,0.00560897435897436,0.0129136400322841,0.00159616919393456,4400
2019-01-31,"Brooklet","GA","Statesboro","Bulloch County",5235,1174,0.00859106529209622,0.0253275109170306,0.0463458110516934,1761
2019-01-31,"Tanaina","AK","Anchorage","Matanuska Susitna Borough",5236,1507,0,0.00533689126084056,0.00802675585284281,2361
2019-01-31,"Charlevoix","MI",,"Charlevoix County",5237,1216,0.0141784820683903,0.0555555555555556,0.0610820244328098,8002
2019-01-31,"Berkeley","MO","St. Louis","Saint Louis County",5238,804,0.00249376558603491,0.0113207547169811,0.0138713745271122,3440
2019-01-31,"Riverside","NJ","Philadelphia-Camden-Wilmington","Burlington County",5239,1588,0.00252525252525253,0.0114649681528662,0.0311688311688312,2570
2019-01-31,"Williamsburg","MI","Traverse City","Grand Traverse County",5240,1445,0.00347222222222222,0.0168895144264602,0.0262784090909091,3746
2019-01-31,"Bloomfield","IN",,"Greene County",5241,842,0.00118906064209275,0.00717703349282297,-0.0105757931844888,2279
2019-01-31,"West Boylston","MA","Worcester","Worcester County",5242,1930,0.0131233595800525,0.0432432432432432,0.0934844192634561,2403
2019-01-31,"Oak Grove","KY","Clarksville","Christian County",5243,806,0.0075,0.0189633375474083,0.030690537084399,2736
2019-01-31,"Prairie Grove","AR","Fayetteville-Springdale-Rogers","Washington County",5244,1141,0.0106288751107174,0.032579185520362,-0.00696257615317668,2433
2019-01-31,"Bryan","OH",,"Williams County",5245,964,0.0147368421052632,0.0466883821932682,0.0222693531283139,3109
2019-01-31,"Vernon","WI","Milwaukee-Waukesha-West Allis","Waukesha County",5246,1670,0.00784550392275196,0.0327767470624614,-0.0112492599171107,2984
2019-01-31,"Saint Stephen","SC","Charleston-North Charleston","Berkeley County",5247,1184,-0.00754400670578374,-0.0190555095277548,-0.000843881856540084,1711
2019-01-31,"Pauls Valley","OK",,"Garvin County",5248,783,0.00127877237851662,0.0182054616384915,0.0384615384615385,3965
2019-01-31,"Atwater","OH","Akron","Portage County",5249,1127,-0.0334476843910806,-0.0976781425140112,0.0682464454976303,2261
2019-01-31,"Delton","MI","Grand Rapids-Wyoming","Barry County",5250,1218,0.00827814569536424,0.0357142857142857,0.0278481012658228,4297
2019-01-31,"Benner","PA","State College","Centre County",5251,1400,0.0181818181818182,0.0502625656414104,0.0502625656414104,1330
2019-01-31,"Westminster","MA","Worcester","Worcester County",5252,1794,0.0112739571589628,0.0466744457409568,0.0602836879432624,2920
2019-01-31,"North Coventry","PA","Philadelphia-Camden-Wilmington","Chester County",5253,1765,0.00227143668370244,0.0114613180515759,0.0178777393310265,2681
2019-01-31,"Byron","IL","Rochelle","Ogle County",5254,1417,0.00212164073550212,0.0172290021536253,-0.00631136044880785,2954
2019-01-31,"Headland","AL","Dothan","Henry County",5255,1019,-0.00778967867575463,-0.0145067698259188,-0.0154589371980676,2433
2019-01-31,"Maplewood","MO","St. Louis","Saint Louis County",5256,1164,0.00431406384814495,0.0165938864628821,-0.0152284263959391,2804
2019-01-31,"Caldwell","NJ","New York-Newark-Jersey City","Essex County",5257,2294,-0.0158730158730159,-0.0349179638199411,-0.0598360655737705,2231
2019-01-31,"Becker","MN","Minneapolis-St. Paul-Bloomington","Sherburne County",5258,1512,0.0120481927710843,0.0434782608695652,0.0470914127423823,3531
2019-01-31,"Linton","IN",,"Greene County",5259,783,0.00902061855670103,0.0289093298291721,0.0116279069767442,2824
2019-01-31,"Sidney","NE",,"Cheyenne County",5260,1076,0.00466853408029879,0.0141376060320452,0.0366088631984586,2407
2019-01-31,"Hastings on Hudson","NY","New York-Newark-Jersey City","Westchester County",5261,3624,0.00918964076858814,0.0389908256880734,-0.044555760611653,2316
2019-01-31,"Coldspring","TX",,"San Jacinto County",5262,1359,0.00592153960029608,0.0187406296851574,0.00816023738872404,2516
2019-01-31,"Sterling","MA","Worcester","Worcester County",5263,1950,0.0093167701863354,0.0295670538542767,0.0388918486947256,2613
2019-01-31,"Woodway","TX","Waco","McLennan County",5264,1722,-0.0154373927958834,-0.0390625,-0.0210346787947698,3572
2019-01-31,"West Long Branch","NJ","New York-Newark-Jersey City","Monmouth County",5265,2417,-0.00698438783894823,-0.0293172690763052,0.0527003484320557,2429
2019-01-31,"Springfield","MI","Detroit-Warren-Dearborn","Oakland County",5266,1727,0.00290360046457607,-0.00231080300404391,0.02371072910492,2494
2019-01-31,"Belle Isle","FL","Orlando-Kissimmee-Sanford","Orange County",5267,1921,0.00523286237571952,0.0164021164021164,0.0642659279778393,2729
2019-01-31,"Cassopolis","MI","South Bend-Mishawaka","Cass County",5268,1005,-0.00985221674876847,-0.0195121951219512,-0.0108267716535433,3074
2019-01-31,"Frankfort","NY","Utica-Rome","Herkimer County",5269,1307,0.00384024577572965,0.0195007800312012,0.0582995951417004,2395
2019-01-31,"Lake Carmel","NY","New York-Newark-Jersey City","Putnam County",5270,2159,-0.0128029263831733,-0.0348681269557443,0.0827482447342026,3114
2019-01-31,"East Brandywine","PA","Philadelphia-Camden-Wilmington","Chester County",5271,2168,0.0037037037037037,0.0168855534709193,-0.0113999088007296,3022
2019-01-31,"Brigantine","NJ","Atlantic City-Hammonton","Atlantic County",5272,1417,-0.0132311977715877,-0.048354600402955,-0.0227586206896552,9661
2019-01-31,"West Union","OH",,"Adams County",5273,880,0.0149942329873126,0.0488676996424315,0.0185185185185185,1709
2019-01-31,"Amery","WI",,"Polk County",5274,1124,0.0218181818181818,0.0664136622390892,-0.000888888888888889,3257
2019-01-31,"Sandy","PA","DuBois","Clearfield County",5275,1022,0.00491642084562439,0.0179282868525896,0.00392927308447937,2744
2019-01-31,"Indian Harbour Beach","FL","Palm Bay-Melbourne-Titusville","Brevard County",5276,1837,-0.0123655913978495,-0.0402298850574713,0.0320224719101124,4854
2019-01-31,"Pryor","OK",,"Mayes County",5277,846,0.00118343195266272,0.00834326579261025,0,3247
2019-01-31,"Camp Hill","PA","Harrisburg-Carlisle","Cumberland County",5278,1440,-0.00277008310249307,-0.00552486187845304,-0.0309555854643338,2940
2019-01-31,"Carnation","WA","Seattle-Tacoma-Bellevue","King County",5279,2455,0.00450081833060556,0.0123711340206186,0.00244997958350347,2336
2019-01-31,"Troup","TX","Tyler","Smith County",5280,1158,0.0025974025974026,0.00959023539668701,0.0025974025974026,1644
2019-01-31,"Chippewa","PA","Pittsburgh","Beaver County",5281,1272,-0.0185185185185185,-0.0500373412994772,0.0834752981260647,3057
2019-01-31,"Dover","NY","New York-Newark-Jersey City","Dutchess County",5282,1773,0.00396375990939977,0.0172117039586919,0.0102564102564103,2037
2019-01-31,"Edgewood","KY","Cincinnati","Kenton County",5283,1427,-0.00764951321279555,-0.0205902539464653,-0.0131396957123098,3179
2019-01-31,"Clayton","DE","Dover","Kent County",5284,1290,0.000775795190069822,-0.0069284064665127,0.00233100233100233,2194
2019-01-31,"Pelion","SC","Columbia","Lexington County",5285,860,0.00116414435389988,0.0177514792899408,0.0436893203883495,1793
2019-01-31,"Port Wentworth","GA","Savannah","Chatham County",5286,1204,0.00837520938023451,0.0281810418445773,0.0264279624893436,3452
2019-01-31,"Cold Springs","NV","Reno","Washoe County",5287,1598,0.00376884422110553,0.0152477763659466,0.049934296977661,2684
2019-01-31,"Booneville","MS",,"Prentiss County",5288,850,0.00117785630153121,0.00591715976331361,0.00117785630153121,2395
2019-01-31,"Yerington","NV","Fernley","Lyon County",5289,1352,0.0188394875659382,0.069620253164557,0.053780202650039,1921
2019-01-31,"Leadville","CO",,"Lake County",5290,1471,0.0116918844566713,0.0315568022440393,0.0492154065620542,3392
2019-01-31,"Glenn Dale","MD","Washington-Arlington-Alexandria","Prince Georges County",5291,2404,0,0.0117845117845118,0.0203735144312394,2794
2019-01-31,"California","MO","Jefferson City","Moniteau County",5292,919,0,0.0165929203539823,-0.00862998921251348,3021
2019-01-31,"Pelham","GA",,"Mitchell County",5293,868,0.014018691588785,0.0333333333333333,0.0333333333333333,1630
2019-01-31,"Carneys Point","NJ","Philadelphia-Camden-Wilmington","Salem County",5294,1173,0.00428082191780822,0.0112068965517241,-0.0126262626262626,2694
2019-01-31,"North Bay Village","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",5295,1885,0.00748262960983431,0.0194699837750135,0.0183684494867639,7162
2019-01-31,"Applewood","CO","Denver-Aurora-Lakewood","Jefferson County",5296,2251,0.0144209103199639,0.0382841328413284,0.01487826871055,2686
2019-01-31,"Woodstock","CT","Worcester","Windham County",5297,1448,0.0125874125874126,0.0402298850574713,0.0592538405267008,3081
2019-01-31,"Thousand Palms","CA","Riverside-San Bernardino-Ontario","Riverside County",5298,1818,0.0306122448979592,0.0834326579261025,0.0802139037433155,1306
2019-01-31,"Crestline","CA","Riverside-San Bernardino-Ontario","San Bernardino County",5299,1379,0.00877834674469642,0.0214814814814815,0.0462822458270106,6475
2019-01-31,"Minnetrista","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",5300,2419,-0.00534539473684211,-0.00941850941850942,-0.00820008200082001,2750
2019-01-31,"Vinton","LA","Lake Charles","Calcasieu Parish",5301,1274,-0.00234925606891151,-0.00234925606891151,-0.0192455735180908,1348
2019-01-31,"North Branch","MI","Detroit-Warren-Dearborn","Lapeer County",5302,1118,0.0182149362477231,0.0657769304099142,0.042910447761194,2984
2019-01-31,"Sweeny","TX","Houston-The Woodlands-Sugar Land","Brazoria County",5303,1499,-0.00199733688415446,-0.00133244503664224,0.00671591672263264,2599
2019-01-31,"Franktown","CO","Denver-Aurora-Lakewood","Douglas County",5304,2932,0.0047978067169294,0.0120814635830169,0.0404542228530873,1537
2019-01-31,"Westmoreland","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner County",5305,1129,-0.00616197183098592,-0.00703605980650836,0.190928270042194,3913
2019-01-31,"Patterson","NY","New York-Newark-Jersey City","Putnam County",5306,2287,-0.00823937554206418,-0.0213949507916132,0.0251008516360377,2124
2019-01-31,"Old Orchard Beach","ME","Portland-South Portland","York County",5307,1477,-0.0113788487282463,-0.0166444740346205,0.0328671328671329,6345
2019-01-31,"Pleasant View","UT","Ogden-Clearfield","Weber County",5308,1681,0.010823812387252,0.024375380865326,0.0350985221674877,2482
2019-01-31,"Alpine","TX",,"Brewster County",5309,1336,0.003003003003003,0.0151975683890578,-0.00742942050520059,2187
2019-01-31,"Mount Joy","PA","Lancaster","Lancaster County",5310,1199,0.0118143459915612,0.0407986111111111,0.0417028670721112,2527
2019-01-31,"Albion","IN","Kendallville","Noble County",5311,1015,0.00794438927507448,0.0262891809908999,-0.0107212475633528,2382
2019-01-31,"Erath","LA","Lafayette","Vermilion Parish",5312,1150,0.000870322019147084,0.00700525394045534,0.00788781770376862,2021
2019-01-31,"Ellenboro","NC","Forest City","Rutherford County",5313,942,0.0172786177105832,0.0513392857142857,0.0351648351648352,4474
2019-01-31,"Butler","NJ","New York-Newark-Jersey City","Morris County",5314,2181,-0.0215343203230148,-0.0442594215600351,-0.0675502351432236,2537
2019-01-31,"Laughlin","NV","Las Vegas-Henderson-Paradise","Clark County",5315,1181,0.0146048109965636,0.0359649122807018,0.0965645311049211,3369
2019-01-31,"East Canton","OH","Canton-Massillon","Stark County",5316,851,0.00591016548463357,0.0143027413587604,-0.0459641255605381,2311
2019-01-31,"Kinder","LA",,"Allen Parish",5317,1062,0.000942507068803016,0.0133587786259542,0.0241080038572806,644
2019-01-31,"North Branford","CT","New Haven-Milford","New Haven County",5318,1738,0.00288517022504328,0.00346420323325635,-0.00344036697247706,2701
2019-01-31,"Warsaw","NC",,"Duplin County",5319,823,0.00488400488400488,0.0261845386533666,0.0300375469336671,1997
2019-01-31,"Alamo Heights","TX","San Antonio-New Braunfels","Bexar County",5320,2966,-0.00336021505376344,-0.00868983957219251,-0.0332464146023468,3016
2019-01-31,"Oradell","NJ","New York-Newark-Jersey City","Bergen County",5321,3045,0.0109561752988048,0.0329036635006784,0.0119641076769691,2677
2019-01-31,"East Huntingdon","PA","Pittsburgh","Westmoreland County",5322,934,-0.013727560718057,-0.0291060291060291,-0.010593220338983,2368
2019-01-31,"Acton","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",5323,2706,0.00744601638123604,0.0195930670685757,0.0165289256198347,2276
2019-01-31,"Greensburg","IN","Greensburg","Decatur County",5324,975,0.00205549845837616,0.0166840458811262,-0.0121580547112462,4185
2019-01-31,"Richlands","VA","Bluefield","Tazewell County",5325,959,0.00841219768664564,0.0223880597014925,0.0169671261930011,1535
2019-01-31,"Northwood","OH","Toledo","Wood County",5326,1022,0.0169154228855721,0.0735294117647059,-0.0641025641025641,3889
2019-01-31,"West Point","UT","Ogden-Clearfield","Davis County",5327,1605,0.0145385587863464,0.0408560311284047,0.0650298606502986,3083
2019-01-31,"Deerpark","NY","New York-Newark-Jersey City","Orange County",5328,1523,-0.00327225130890052,-0.0103963612735543,-0.00522534291312867,2396
2019-01-31,"Fort Gibson","OK","Muskogee","Muskogee County",5329,849,-0.00235017626321974,-0.00235017626321974,-0.0162224797219003,3141
2019-01-31,"Glenside","PA","Philadelphia-Camden-Wilmington","Montgomery County",5330,1858,0.00868621064060804,0.0287929125138427,0.0147460404150737,2337
2019-01-31,"Runnemede","NJ","Philadelphia-Camden-Wilmington","Camden County",5331,1496,-0.000668002672010688,-0.00200133422281521,-0.00927152317880795,2660
2019-01-31,"Mahtomedi","MN","Minneapolis-St. Paul-Bloomington","Washington County",5332,1996,0.00604838709677419,0.0241149307337096,0.0505263157894737,2969
2019-01-31,"Northwest Harborcreek","PA","Erie","Erie County",5333,1077,0.042594385285576,0.155579399141631,0.102354145342886,3077
2019-01-31,"Lincoln","AL","Talladega-Sylacauga","Talladega County",5334,1049,0.0115718418514947,0.041708043694141,-0.00568720379146919,1767
2019-01-31,"Southampton","NJ","Philadelphia-Camden-Wilmington","Burlington County",5335,1818,0.00165289256198347,0.00887902330743618,-0.0010989010989011,2975
2019-01-31,"Pinnacle","NC","Winston-Salem","Stokes County",5336,1163,0.0166083916083916,0.0524886877828054,0.048692515779982,1245
2019-01-31,"Bernardsville","NJ","New York-Newark-Jersey City","Somerset County",5337,3183,0.0310981535471331,0.0968297725706409,0.0408763897972531,2737
2019-01-31,"Marseilles","IL","Ottawa-Peru","La Salle County",5338,1141,0.0133214920071048,0.0555041628122109,0.0133214920071048,3168
2019-01-31,"Adel","IA","Des Moines-West Des Moines","Dallas County",5339,1597,-0.00560398505603985,-0.0160197165742452,-0.0220453153704838,2892
2019-01-31,"Baxter","MN","Brainerd","Crow Wing County",5340,1355,0.0149812734082397,0.0455246913580247,0.0343511450381679,2965
2019-01-31,"Monticello","IL","Champaign-Urbana","Piatt County",5341,1289,0,-0.000775193798449612,-0.00616808018504241,3195
2019-01-31,"Comfort","TX","San Antonio-New Braunfels","Kendall County",5342,1649,0.0104166666666667,0.0299812617114304,0.0749674054758801,1612
2019-01-31,"Glen Ridge","NJ","New York-Newark-Jersey City","Essex County",5343,2437,-0.00530612244897959,0.0192388122124634,-0.0677123182861515,2508
2019-01-31,"Ellwood City","PA","New Castle","Lawrence County",5344,716,0.0170454545454545,0.043731778425656,0.0750750750750751,3991
2019-01-31,"Hilliard","FL","Jacksonville","Nassau County",5345,1322,0.0037965072133637,0.0153609831029186,0.0368627450980392,1605
2019-01-31,"Nashville","IN","Indianapolis-Carmel-Anderson","Brown County",5346,1190,0.00337268128161889,0.0170940170940171,0.00932994062765055,4115
2019-01-31,"Hollis","NH","Manchester-Nashua","Hillsborough County",5347,2606,0.0108611326609775,0.0499597099113618,-0.0217717717717718,3333
2019-01-31,"Winterset","IA","Des Moines-West Des Moines","Madison County",5348,1180,0.00511073253833049,0.0251954821894005,-0.00337837837837838,2790
2019-01-31,"Exeter","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",5349,1003,0.0213849287169043,0.105843439911797,-0.0456707897240723,2606
2019-01-31,"Halifax","MA","Boston-Cambridge-Newton","Plymouth County",5350,1986,0.0117167600611309,0.0242392986075297,0.0231839258114374,2755
2019-01-31,"Palmyra","NY","Rochester","Wayne County",5351,1375,0.00511695906432749,0.0177646188008882,0.0385196374622356,2173
2019-01-31,"Elsmere","KY","Cincinnati","Kenton County",5352,1151,0.00964912280701754,0.0425724637681159,0.0569329660238751,2723
2019-01-31,"Bloomer","WI","Eau Claire","Chippewa County",5353,1091,0.0205799812909261,0.0490384615384615,-0.0206463195691203,2171
2019-01-31,"Dover","AR","Russellville","Pope County",5354,939,0.00320512820512821,0.0228758169934641,0.0341409691629956,2410
2019-01-31,"Jackson","PA","York-Hanover","York County",5355,1291,0.0101721439749609,0.0352846832397755,0.0254169976171565,2807
2019-01-31,"Hartville","OH","Canton-Massillon","Stark County",5356,1202,-0.0147540983606557,-0.0414673046251994,-0.0195758564437194,3101
2019-01-31,"Tega Cay","SC","Charlotte-Concord-Gastonia","York County",5357,1913,0.00314630309386471,0.0137784843667197,-0.00260688216892596,3196
2019-01-31,"Saltville","VA",,"Smyth County",5358,953,0,-0.00417972831765935,-0.0103842159916926,2085
2019-01-31,"Gray","LA","Houma-Thibodaux","Terrebonne Parish",5359,1147,-0.000871080139372822,0.00087260034904014,0.00087260034904014,1975
2019-01-31,"Fort Mitchell","KY","Cincinnati","Kenton County",5360,1455,-0.0068259385665529,-0.0195417789757412,0.0304532577903683,2028
2019-01-31,"Cheviot","OH","Cincinnati","Hamilton County",5361,1009,0.009,0.0285423037716616,0.0327533265097236,3127
2019-01-31,"Cedarhurst","NY","New York-Newark-Jersey City","Nassau County",5362,3428,0.00204618532592809,0.016004742145821,0.0142011834319527,2088
2019-01-31,"Woodbourne-Hyde Park","OH","Dayton","Montgomery County",5363,1701,-0.0116211504938989,-0.0357142857142857,0.018562874251497,3201
2019-01-31,"Wood Ridge","NJ","New York-Newark-Jersey City","Bergen County",5364,2141,0.0132513014671084,0.0338000965717045,-0.0110854503464203,2676
2019-01-31,"Williamsburg","FL","Orlando-Kissimmee-Sanford","Orange County",5365,1572,0.00898587933247754,0.0201168072680078,0.0708446866485014,3648
2019-01-31,"East Vincent","PA","Philadelphia-Camden-Wilmington","Chester County",5366,2169,0.0168776371308017,0.0748265609514371,0.0498547918683446,2236
2019-01-31,"Millburn","NJ","New York-Newark-Jersey City","Essex County",5367,3413,0.0200239091452481,0.0749606299212598,-0.0404835535563677,2293
2019-01-31,"Calistoga","CA","Napa","Napa County",5368,3384,-0.0191304347826087,-0.0618242306626005,0.0242130750605327,1338
2019-01-31,"Williamsburg","OH","Cincinnati","Clermont County",5369,1233,0.00900163666121113,0.0335289186923722,0.0275,2488
2019-01-31,"South Hill","VA",,"Mecklenburg County",5370,1194,0.00929839391377853,0.0310880829015544,0.0464504820333041,1934
2019-01-31,"Newcomerstown","OH","New Philadelphia-Dover","Tuscarawas County",5371,829,0,0.00484848484848485,-0.014268727705113,2208
2019-01-31,"Rhinebeck","NY","New York-Newark-Jersey City","Dutchess County",5372,2147,0.00139925373134328,0.0037400654511454,0.0342003853564547,2966
2019-01-31,"Cumberland","ME","Portland-South Portland","Cumberland County",5373,2280,0.000877963125548727,0.0124333925399645,0.0293453724604966,3316
2019-01-31,"Orange","MA","Greenfield Town","Franklin County",5374,1744,0.0104287369640788,0.0356294536817102,0.0601823708206687,2529
2019-01-31,"Solvang","CA","Santa Maria-Santa Barbara","Santa Barbara County",5375,2960,0.0013531799729364,0.00611828687967369,0.0459363957597173,2290
2019-01-31,"Kiln","MS","Gulfport-Biloxi-Pascagoula","Hancock County",5376,1164,0.000859845227858985,0.0157068062827225,0.0255506607929515,2140
2019-01-31,"Felton","CA","Santa Cruz-Watsonville","Santa Cruz County",5377,2883,-0.00276720857834659,0.00804195804195804,0.0374235336451961,2820
2019-01-31,"Upton","MA","Worcester","Worcester County",5378,2520,0.0092110532639167,0.0315186246418338,0.0340582683627411,644
2019-01-31,"Freeport","ME","Portland-South Portland","Cumberland County",5379,1881,-0.00843437005798629,-0.0187793427230047,-0.0358790363915941,3380
2019-01-31,"Cleveland","NC","Charlotte-Concord-Gastonia","Rowan County",5380,1129,0.0245009074410163,0.0742150333016175,-0.00440917107583774,1982
2019-01-31,"New London","NC",,"Montgomery County",5381,1147,0.0168439716312057,0.0581180811808118,0.0830972615675165,3104
2019-01-31,"Holden","LA","Baton Rouge","Livingston Parish",5382,1230,-0.00485436893203883,-0.00966183574879227,-0.00966183574879227,1038
2019-01-31,"Gordonsville","VA",,"Louisa County",5383,1250,-0.00477707006369427,-0.0272373540856031,-0.0347490347490347,3659
2019-01-31,"Waterloo","NY","Seneca Falls","Seneca County",5384,1222,-0.00407497962510187,-0.00569568755085435,0.0191826522101751,2347
2019-01-31,"Zillah","WA","Yakima","Yakima County",5385,1256,0.0137207425343019,0.0501672240802676,0.0423236514522822,2062
2019-01-31,"Alondra Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",5386,2825,0.00569597721609114,0.0154565061107117,0.0325292397660819,1696
2019-01-31,"Eden","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",5387,1308,0.0123839009287926,0.0464,-0.00683371298405467,2467
2019-01-31,"East York","PA","York-Hanover","York County",5388,1309,0.00769822940723634,0.0147286821705426,0.00460475825019187,3341
2019-01-31,"Conifer","CO","Denver-Aurora-Lakewood","Jefferson County",5389,2338,0.000427899015832264,-0.000427533133817871,0.0784132841328413,3548
2019-01-31,"Scotia","NY","Albany-Schenectady-Troy","Schenectady County",5390,1407,0.00787965616045845,0.0255102040816327,0.0330396475770925,2691
2019-01-31,"Middlebury","CT","New Haven-Milford","New Haven County",5391,1499,0.00200534759358289,0.0107889413351315,-0.0536616161616162,3058
2019-01-31,"Wilson","PA","Allentown-Bethlehem-Easton","Northampton County",5392,1274,0.0183852917665867,0.054635761589404,0.0324149108589951,2677
2019-01-31,"Bow","NH","Concord","Merrimack County",5393,1862,0.0230769230769231,0.0361713967723984,0.0454800673778776,3429
2019-01-31,"Maurice","LA","Lafayette","Vermilion Parish",5394,1239,0,0.00161681487469685,-0.0289968652037618,2063
2019-01-31,"Manchester","MI","Ann Arbor","Washtenaw County",5395,1691,-0.0151426907396622,-0.0253602305475504,-0.00879249706916764,3047
2019-01-31,"Tenino","WA","Olympia-Tumwater","Thurston County",5396,1655,0.00976205003050641,0.0350218886804253,0.0725858716785483,2815
2019-01-31,"Paintsville","KY",,"Johnson County",5397,926,-0.0043010752688172,-0.0106837606837607,0.032329988851728,1218
2019-01-31,"Palmhurst","TX","McAllen-Edinburg-Mission","Hidalgo County",5398,1315,0.00152322924600152,0.00998463901689708,0.0162287480680062,1206
2019-01-31,"Marine City","MI","Detroit-Warren-Dearborn","Saint Clair County",5399,1032,0.0197628458498024,0.0445344129554656,0.0817610062893082,3196
2019-01-31,"Winterville","GA","Athens-Clarke County","Clarke County",5400,1197,0.0161290322580645,0.0481611208406305,0.05,2169
2019-01-31,"Carrollton","VA","Virginia Beach-Norfolk-Newport News","Isle of Wight County",5401,1683,0.0218579234972678,0.0551724137931035,0.0531914893617021,3730
2019-01-31,"Williamstown","KY","Cincinnati","Grant County",5402,998,0.00200803212851406,0.0070635721493441,0.00808080808080808,1323
2019-01-31,"Montpelier","VT","Barre","Washington County",5403,1562,0.0222513089005236,0.0434201736806947,-0.0328173374613003,2644
2019-01-31,"White Oak","PA","Pittsburgh","Allegheny County",5404,992,0.00813008130081301,0.0333333333333333,0.0530785562632696,3403
2019-01-31,"Groveport","OH","Columbus","Franklin County",5405,1418,0.0121341898643826,0.032774945375091,0.0245664739884393,2136
2019-01-31,"Washington","WV","Parkersburg-Vienna","Wood County",5406,1073,0.0297504798464491,0.0904471544715447,0.0219047619047619,2175
2019-01-31,"Vanceboro","NC","New Bern","Craven County",5407,852,-0.0104529616724739,-0.0394588500563698,0.00828402366863905,1270
2019-01-31,"Montrose","VA","Richmond","Henrico County",5408,1106,0.00545454545454545,0.0193548387096774,0.0483412322274882,2626
2019-01-31,"Irondale","AL","Birmingham-Hoover","Jefferson County",5409,1129,0.018034265103697,0.0561272217025257,0.0814176245210728,3729
2019-01-31,"Millersville","PA","Lancaster","Lancaster County",5410,1323,0.0153491941673062,0.0458498023715415,0.0635048231511254,2396
2019-01-31,"Gettysburg","PA","Gettysburg","Adams County",5411,1247,0.0097165991902834,0.0322847682119205,0.0154723127035831,1619
2019-01-31,"Judsonia","AR","Searcy","White County",5412,795,0.00888324873096447,0.0324675324675325,0.0166240409207161,2315
2019-01-31,"Du Bois","PA","DuBois","Clearfield County",5413,950,0.00316789862724393,0.0127931769722814,0.0281385281385281,3189
2019-01-31,"Winslow","ME","Augusta-Waterville","Kennebec County",5414,1132,0.0385321100917431,0.129740518962076,0.184100418410042,3132
2019-01-31,"Kalkaska","MI","Traverse City","Kalkaska County",5415,889,0.00451977401129944,0.0183276059564719,0.0183276059564719,7496
2019-01-31,"Parkton","MD","Baltimore-Columbia-Towson","Baltimore County",5416,2184,0.00413793103448276,0.00459981600735971,-0.0171017101710171,2872
2019-01-31,"Lucerne Valley","CA","Riverside-San Bernardino-Ontario","San Bernardino County",5417,1149,0.0123348017621145,0.0286481647269472,0.136498516320475,2254
2019-01-31,"Dayton","OR","Portland-Vancouver-Hillsboro","Yamhill County",5418,1549,0.0197498354180382,0.0646048109965636,0.0668044077134986,722
2019-01-31,"Edinburgh","IN","Indianapolis-Carmel-Anderson","Johnson County",5419,1042,0.00871248789932236,0.0235756385068762,0.00385356454720617,2368
2019-01-31,"Emerson","NJ","New York-Newark-Jersey City","Bergen County",5420,2635,0.00726299694189602,0.0225067908420644,-0.0347985347985348,2439
2019-01-31,"Plaistow","NH","Boston-Cambridge-Newton","Rockingham County",5421,1935,0.0200316288877174,0.0585339168490153,0.0386473429951691,3301
2019-01-31,"Hartland","WI","Milwaukee-Waukesha-West Allis","Waukesha County",5422,1752,0.0233644859813084,0.0728720146968769,0.0336283185840708,2725
2019-01-31,"Blackfoot","ID","Blackfoot","Bingham County",5423,938,0.0140540540540541,0.046875,0.0818915801614764,3827
